specimen_id,document_type,quality_profile,field_name,ground_truth_value,extracted_value,normalized_gt,normalized_pred,exact_match,normalized_match,cer,edit_distance,confidence,latency_ms
DOC-1C1A8AE5_rotated_90,marksheet,rotated_90,email,divya.pandey469@vtu.edu.in,,divya.pandey469@vtu.edu.in,,False,False,1.0,26,0.95,8489
DOC-1C1A8AE5_rotated_90,marksheet,rotated_90,phone,+91 9817613614,,+91 9817613614,,False,False,1.0,14,0.95,8489
DOC-1C1A8AE5_rotated_90,marksheet,rotated_90,bloodGroup,o+,,o+,,False,False,1.0,2,0.95,8489
DOC-1C1A8AE5_rotated_90,marksheet,rotated_90,universityName,Vivekananda Technical University,Vivekananda Technical University,vivekananda technical university,vivekananda technical university,True,True,0.0,0,0.95,8489
DOC-1C1A8AE5_rotated_90,marksheet,rotated_90,universityCode,Vivekananda Technical University,Vivekananda Technical University,vivekananda technical university,vivekananda technical university,True,True,0.0,0,0.95,8489
DOC-1C1A8AE5_rotated_90,marksheet,rotated_90,universityTagline,Excellence in Engineering and Research,,excellence in engineering and research,,False,False,1.0,38,0.95,8489
DOC-1C1A8AE5_rotated_90,marksheet,rotated_90,cgpa,8.08,8.08,8.08,8.08,True,True,0.0,0,0.95,8489
DOC-1C1A8AE5_rotated_90,marksheet,rotated_90,issueDate,2022-01-25,2022-01-25,2022-01-25,2022-01-25,True,True,0.0,0,0.95,8489
DOC-1C1A8AE5_rotated_90,marksheet,rotated_90,documentType,marksheet,,marksheet,,False,False,1.0,9,0.95,8489
DOC-1C1A8AE5_rotated_90,marksheet,rotated_90,subject[0].code,ME100,,me100,,False,False,1.0,5,0.95,8489
DOC-1C1A8AE5_rotated_90,marksheet,rotated_90,subject[0].grade,B+,,b+,,False,False,1.0,2,0.95,8489
DOC-1C1A8AE5_rotated_90,marksheet,rotated_90,subject[0].credits,3,,3,,False,False,1.0,1,0.95,8489
DOC-1C1A8AE5_rotated_90,marksheet,rotated_90,subject[1].code,CE201,,ce201,,False,False,1.0,5,0.95,8489
DOC-1C1A8AE5_rotated_90,marksheet,rotated_90,subject[1].grade,B+,,b+,,False,False,1.0,2,0.95,8489
DOC-1C1A8AE5_rotated_90,marksheet,rotated_90,subject[1].credits,4,,4,,False,False,1.0,1,0.95,8489
DOC-1C1A8AE5_rotated_90,marksheet,rotated_90,subject[2].code,HS101,,hs101,,False,False,1.0,5,0.95,8489
DOC-1C1A8AE5_rotated_90,marksheet,rotated_90,subject[2].grade,B,,b,,False,False,1.0,1,0.95,8489
DOC-1C1A8AE5_rotated_90,marksheet,rotated_90,subject[2].credits,2,,2,,False,False,1.0,1,0.95,8489
DOC-1C1A8AE5_rotated_90,marksheet,rotated_90,subject[3].code,ES101,,es101,,False,False,1.0,5,0.95,8489
DOC-1C1A8AE5_rotated_90,marksheet,rotated_90,subject[3].grade,B+,,b+,,False,False,1.0,2,0.95,8489
DOC-1C1A8AE5_rotated_90,marksheet,rotated_90,subject[3].credits,2,,2,,False,False,1.0,1,0.95,8489
DOC-1C1A8AE5_rotated_90,marksheet,rotated_90,subject[4].code,CE301,,ce301,,False,False,1.0,5,0.95,8489
DOC-1C1A8AE5_rotated_90,marksheet,rotated_90,subject[4].grade,B+,,b+,,False,False,1.0,2,0.95,8489
DOC-1C1A8AE5_rotated_90,marksheet,rotated_90,subject[4].credits,4,,4,,False,False,1.0,1,0.95,8489
DOC-1C1A8AE5_rotated_90,marksheet,rotated_90,subject[5].code,CE304,,ce304,,False,False,1.0,5,0.95,8489
DOC-1C1A8AE5_rotated_90,marksheet,rotated_90,subject[5].grade,A,,a,,False,False,1.0,1,0.95,8489
DOC-1C1A8AE5_rotated_90,marksheet,rotated_90,subject[5].credits,3,,3,,False,False,1.0,1,0.95,8489
DOC-1C1A8AE5_rotated_90,marksheet,rotated_90,subject[6].code,MA101,,ma101,,False,False,1.0,5,0.95,8489
DOC-1C1A8AE5_rotated_90,marksheet,rotated_90,subject[6].grade,B+,,b+,,False,False,1.0,2,0.95,8489
DOC-1C1A8AE5_rotated_90,marksheet,rotated_90,subject[6].credits,4,,4,,False,False,1.0,1,0.95,8489
DOC-1C1A8AE5_rotated_90,marksheet,rotated_90,subject[7].code,CE203,,ce203,,False,False,1.0,5,0.95,8489
DOC-1C1A8AE5_rotated_90,marksheet,rotated_90,subject[7].grade,B,,b,,False,False,1.0,1,0.95,8489
DOC-1C1A8AE5_rotated_90,marksheet,rotated_90,subject[7].credits,3,,3,,False,False,1.0,1,0.95,8489
DOC-1C1A8AE5_rotated_90,marksheet,rotated_90,subject[8].code,CE204,,ce204,,False,False,1.0,5,0.95,8489
DOC-1C1A8AE5_rotated_90,marksheet,rotated_90,subject[8].grade,B+,,b+,,False,False,1.0,2,0.95,8489
DOC-1C1A8AE5_rotated_90,marksheet,rotated_90,subject[8].credits,3,,3,,False,False,1.0,1,0.95,8489
DOC-1C1A8AE5_rotated_90,marksheet,rotated_90,subject[9].code,CE201,,ce201,,False,False,1.0,5,0.95,8489
DOC-1C1A8AE5_rotated_90,marksheet,rotated_90,subject[9].grade,B+,,b+,,False,False,1.0,2,0.95,8489
DOC-1C1A8AE5_rotated_90,marksheet,rotated_90,subject[9].credits,4,,4,,False,False,1.0,1,0.95,8489
DOC-1C1A8AE5_rotated_90,marksheet,rotated_90,subject[10].code,CE201,,ce201,,False,False,1.0,5,0.95,8489
DOC-1C1A8AE5_rotated_90,marksheet,rotated_90,subject[10].grade,B+,,b+,,False,False,1.0,2,0.95,8489
DOC-1C1A8AE5_rotated_90,marksheet,rotated_90,subject[10].credits,4,,4,,False,False,1.0,1,0.95,8489
DOC-1C1A8AE5_rotated_90,marksheet,rotated_90,subject[11].code,CE204,,ce204,,False,False,1.0,5,0.95,8489
DOC-1C1A8AE5_rotated_90,marksheet,rotated_90,subject[11].grade,B+,,b+,,False,False,1.0,2,0.95,8489
DOC-1C1A8AE5_rotated_90,marksheet,rotated_90,subject[11].credits,3,,3,,False,False,1.0,1,0.95,8489
DOC-1C1A8AE5_rotated_90,marksheet,rotated_90,subject[12].code,ES101,,es101,,False,False,1.0,5,0.95,8489
DOC-1C1A8AE5_rotated_90,marksheet,rotated_90,subject[12].grade,B+,,b+,,False,False,1.0,2,0.95,8489
DOC-1C1A8AE5_rotated_90,marksheet,rotated_90,subject[12].credits,2,,2,,False,False,1.0,1,0.95,8489
DOC-1C1A8AE5_rotated_90,marksheet,rotated_90,subject[13].code,CH101,,ch101,,False,False,1.0,5,0.95,8489
DOC-1C1A8AE5_rotated_90,marksheet,rotated_90,subject[13].grade,B+,,b+,,False,False,1.0,2,0.95,8489
DOC-1C1A8AE5_rotated_90,marksheet,rotated_90,subject[13].credits,3,,3,,False,False,1.0,1,0.95,8489
DOC-1C1A8AE5_rotated_90,marksheet,rotated_90,subject[14].code,CE202,,ce202,,False,False,1.0,5,0.95,8489
DOC-1C1A8AE5_rotated_90,marksheet,rotated_90,subject[14].grade,B+,,b+,,False,False,1.0,2,0.95,8489
DOC-1C1A8AE5_rotated_90,marksheet,rotated_90,subject[14].credits,3,,3,,False,False,1.0,1,0.95,8489
DOC-1C1A8AE5_rotated_90,marksheet,rotated_90,subject[15].code,MA102,,ma102,,False,False,1.0,5,0.95,8489
DOC-1C1A8AE5_rotated_90,marksheet,rotated_90,subject[15].grade,A+,,a+,,False,False,1.0,2,0.95,8489
DOC-1C1A8AE5_rotated_90,marksheet,rotated_90,subject[15].credits,4,,4,,False,False,1.0,1,0.95,8489
DOC-1C1A8AE5_rotated_90,marksheet,rotated_90,subject[16].code,HS101,,hs101,,False,False,1.0,5,0.95,8489
DOC-1C1A8AE5_rotated_90,marksheet,rotated_90,subject[16].grade,A+,,a+,,False,False,1.0,2,0.95,8489
DOC-1C1A8AE5_rotated_90,marksheet,rotated_90,subject[16].credits,2,,2,,False,False,1.0,1,0.95,8489
DOC-1C1A8AE5_rotated_90,marksheet,rotated_90,subject[17].code,CE301,,ce301,,False,False,1.0,5,0.95,8489
DOC-1C1A8AE5_rotated_90,marksheet,rotated_90,subject[17].grade,O,,o,,False,False,1.0,1,0.95,8489
DOC-1C1A8AE5_rotated_90,marksheet,rotated_90,subject[17].credits,4,,4,,False,False,1.0,1,0.95,8489
DOC-1C1A8AE5_rotated_90,marksheet,rotated_90,subject[18].code,PH101,,ph101,,False,False,1.0,5,0.95,8489
DOC-1C1A8AE5_rotated_90,marksheet,rotated_90,subject[18].grade,A+,,a+,,False,False,1.0,2,0.95,8489
DOC-1C1A8AE5_rotated_90,marksheet,rotated_90,subject[18].credits,3,,3,,False,False,1.0,1,0.95,8489
DOC-1C1A8AE5_rotated_90,marksheet,rotated_90,subject[19].code,MA101,,ma101,,False,False,1.0,5,0.95,8489
DOC-1C1A8AE5_rotated_90,marksheet,rotated_90,subject[19].grade,O,,o,,False,False,1.0,1,0.95,8489
DOC-1C1A8AE5_rotated_90,marksheet,rotated_90,subject[19].credits,4,,4,,False,False,1.0,1,0.95,8489
DOC-1C1A8AE5_rotated_90,marksheet,rotated_90,subject[20].code,MA101,,ma101,,False,False,1.0,5,0.95,8489
DOC-1C1A8AE5_rotated_90,marksheet,rotated_90,subject[20].grade,A,,a,,False,False,1.0,1,0.95,8489
DOC-1C1A8AE5_rotated_90,marksheet,rotated_90,subject[20].credits,4,,4,,False,False,1.0,1,0.95,8489
DOC-1C1A8AE5_rotated_90,marksheet,rotated_90,subject[21].code,CE304,,ce304,,False,False,1.0,5,0.95,8489
DOC-1C1A8AE5_rotated_90,marksheet,rotated_90,subject[21].grade,A,,a,,False,False,1.0,1,0.95,8489
DOC-1C1A8AE5_rotated_90,marksheet,rotated_90,subject[21].credits,3,,3,,False,False,1.0,1,0.95,8489
DOC-1C1A8AE5_rotated_90,marksheet,rotated_90,subject[22].code,CE301,,ce301,,False,False,1.0,5,0.95,8489
DOC-1C1A8AE5_rotated_90,marksheet,rotated_90,subject[22].grade,B+,,b+,,False,False,1.0,2,0.95,8489
DOC-1C1A8AE5_rotated_90,marksheet,rotated_90,subject[22].credits,4,,4,,False,False,1.0,1,0.95,8489
DOC-1C1A8AE5_rotated_90,marksheet,rotated_90,subject[23].code,CE205,,ce205,,False,False,1.0,5,0.95,8489
DOC-1C1A8AE5_rotated_90,marksheet,rotated_90,subject[23].grade,B+,,b+,,False,False,1.0,2,0.95,8489
DOC-1C1A8AE5_rotated_90,marksheet,rotated_90,subject[23].credits,3,,3,,False,False,1.0,1,0.95,8489
DOC-1C1A8AE5_rotated_90,marksheet,rotated_90,subject[24].code,CE302,,ce302,,False,False,1.0,5,0.95,8489
DOC-1C1A8AE5_rotated_90,marksheet,rotated_90,subject[24].grade,A,,a,,False,False,1.0,1,0.95,8489
DOC-1C1A8AE5_rotated_90,marksheet,rotated_90,subject[24].credits,3,,3,,False,False,1.0,1,0.95,8489
DOC-1C1A8AE5_rotated_90,marksheet,rotated_90,subject[25].code,MA101,,ma101,,False,False,1.0,5,0.95,8489
DOC-1C1A8AE5_rotated_90,marksheet,rotated_90,subject[25].grade,A+,,a+,,False,False,1.0,2,0.95,8489
DOC-1C1A8AE5_rotated_90,marksheet,rotated_90,subject[25].credits,4,,4,,False,False,1.0,1,0.95,8489
DOC-1C1A8AE5_rotated_90,marksheet,rotated_90,subject[26].code,CE302,,ce302,,False,False,1.0,5,0.95,8489
DOC-1C1A8AE5_rotated_90,marksheet,rotated_90,subject[26].grade,O,,o,,False,False,1.0,1,0.95,8489
DOC-1C1A8AE5_rotated_90,marksheet,rotated_90,subject[26].credits,3,,3,,False,False,1.0,1,0.95,8489
DOC-1C1A8AE5_rotated_90,marksheet,rotated_90,subject[27].code,CE202,,ce202,,False,False,1.0,5,0.95,8489
DOC-1C1A8AE5_rotated_90,marksheet,rotated_90,subject[27].grade,A+,,a+,,False,False,1.0,2,0.95,8489
DOC-1C1A8AE5_rotated_90,marksheet,rotated_90,subject[27].credits,3,,3,,False,False,1.0,1,0.95,8489
DOC-1C1A8AE5_rotated_90,marksheet,rotated_90,subject[28].code,ME100,,me100,,False,False,1.0,5,0.95,8489
DOC-1C1A8AE5_rotated_90,marksheet,rotated_90,subject[28].grade,O,,o,,False,False,1.0,1,0.95,8489
DOC-1C1A8AE5_rotated_90,marksheet,rotated_90,subject[28].credits,3,,3,,False,False,1.0,1,0.95,8489
DOC-1C1A8AE5_rotated_90,marksheet,rotated_90,subject[29].code,CE204,,ce204,,False,False,1.0,5,0.95,8489
DOC-1C1A8AE5_rotated_90,marksheet,rotated_90,subject[29].grade,O,,o,,False,False,1.0,1,0.95,8489
DOC-1C1A8AE5_rotated_90,marksheet,rotated_90,subject[29].credits,3,,3,,False,False,1.0,1,0.95,8489
DOC-1C1A8AE5_rotated_90,marksheet,rotated_90,subject[30].code,CE203,,ce203,,False,False,1.0,5,0.95,8489
DOC-1C1A8AE5_rotated_90,marksheet,rotated_90,subject[30].grade,A,,a,,False,False,1.0,1,0.95,8489
DOC-1C1A8AE5_rotated_90,marksheet,rotated_90,subject[30].credits,3,,3,,False,False,1.0,1,0.95,8489
DOC-1C1A8AE5_rotated_90,marksheet,rotated_90,subject[31].code,CE303,,ce303,,False,False,1.0,5,0.95,8489
DOC-1C1A8AE5_rotated_90,marksheet,rotated_90,subject[31].grade,A+,,a+,,False,False,1.0,2,0.95,8489
DOC-1C1A8AE5_rotated_90,marksheet,rotated_90,subject[31].credits,3,,3,,False,False,1.0,1,0.95,8489
DOC-1C1A8AE5_rotated_90,marksheet,rotated_90,subject[32].code,MA101,,ma101,,False,False,1.0,5,0.95,8489
DOC-1C1A8AE5_rotated_90,marksheet,rotated_90,subject[32].grade,A,,a,,False,False,1.0,1,0.95,8489
DOC-1C1A8AE5_rotated_90,marksheet,rotated_90,subject[32].credits,4,,4,,False,False,1.0,1,0.95,8489
DOC-1C1A8AE5_rotated_90,marksheet,rotated_90,subject[33].code,ME100,,me100,,False,False,1.0,5,0.95,8489
DOC-1C1A8AE5_rotated_90,marksheet,rotated_90,subject[33].grade,B+,,b+,,False,False,1.0,2,0.95,8489
DOC-1C1A8AE5_rotated_90,marksheet,rotated_90,subject[33].credits,3,,3,,False,False,1.0,1,0.95,8489
DOC-1C1A8AE5_rotated_90,marksheet,rotated_90,subject[34].code,CE302,,ce302,,False,False,1.0,5,0.95,8489
DOC-1C1A8AE5_rotated_90,marksheet,rotated_90,subject[34].grade,B+,,b+,,False,False,1.0,2,0.95,8489
DOC-1C1A8AE5_rotated_90,marksheet,rotated_90,subject[34].credits,3,,3,,False,False,1.0,1,0.95,8489
DOC-1C1A8AE5_rotated_90,marksheet,rotated_90,subject[35].code,MA102,,ma102,,False,False,1.0,5,0.95,8489
DOC-1C1A8AE5_rotated_90,marksheet,rotated_90,subject[35].grade,A+,,a+,,False,False,1.0,2,0.95,8489
DOC-1C1A8AE5_rotated_90,marksheet,rotated_90,subject[35].credits,4,,4,,False,False,1.0,1,0.95,8489
DOC-1C1A8AE5_rotated_90,marksheet,rotated_90,subject[36].code,CE301,,ce301,,False,False,1.0,5,0.95,8489
DOC-1C1A8AE5_rotated_90,marksheet,rotated_90,subject[36].grade,A+,,a+,,False,False,1.0,2,0.95,8489
DOC-1C1A8AE5_rotated_90,marksheet,rotated_90,subject[36].credits,4,,4,,False,False,1.0,1,0.95,8489
DOC-1C1A8AE5_rotated_90,marksheet,rotated_90,subject[37].code,CE201,,ce201,,False,False,1.0,5,0.95,8489
DOC-1C1A8AE5_rotated_90,marksheet,rotated_90,subject[37].grade,O,,o,,False,False,1.0,1,0.95,8489
DOC-1C1A8AE5_rotated_90,marksheet,rotated_90,subject[37].credits,4,,4,,False,False,1.0,1,0.95,8489
DOC-1C1A8AE5_rotated_90,marksheet,rotated_90,subject[38].code,HS101,,hs101,,False,False,1.0,5,0.95,8489
DOC-1C1A8AE5_rotated_90,marksheet,rotated_90,subject[38].grade,A,,a,,False,False,1.0,1,0.95,8489
DOC-1C1A8AE5_rotated_90,marksheet,rotated_90,subject[38].credits,2,,2,,False,False,1.0,1,0.95,8489
DOC-1C1A8AE5_rotated_90,marksheet,rotated_90,subject[39].code,CE204,,ce204,,False,False,1.0,5,0.95,8489
DOC-1C1A8AE5_rotated_90,marksheet,rotated_90,subject[39].grade,A+,,a+,,False,False,1.0,2,0.95,8489
DOC-1C1A8AE5_rotated_90,marksheet,rotated_90,subject[39].credits,3,,3,,False,False,1.0,1,0.95,8489
DOC-1C1A8AE5_scanner_copy,marksheet,scanner_copy,studentName,divya pandey,divya pandey,divya pandey,divya pandey,True,True,0.0,0,0.95,8989
DOC-1C1A8AE5_scanner_copy,marksheet,scanner_copy,rollNumber,2018CE000469,2018CE000469,2018ce000469,2018ce000469,True,True,0.0,0,0.95,8989
DOC-1C1A8AE5_scanner_copy,marksheet,scanner_copy,enrollmentNumber,EN201800469,EN201800469,en201800469,en201800469,True,True,0.0,0,0.95,8989
DOC-1C1A8AE5_scanner_copy,marksheet,scanner_copy,degreeName,Bachelor of Technology in Civil Engineering,Bachelor of Technology in Civil Engineering,bachelor of technology in civil engineering,bachelor of technology in civil engineering,True,True,0.0,0,0.95,8989
DOC-1C1A8AE5_scanner_copy,marksheet,scanner_copy,branchName,civil engineering,civil engineering,civil engineering,civil engineering,True,True,0.0,0,0.95,8989
DOC-1C1A8AE5_scanner_copy,marksheet,scanner_copy,batchYears,2018 - 2022,2018 - 2022,2018 - 2022,2018 - 2022,True,True,0.0,0,0.95,8989
DOC-1C1A8AE5_scanner_copy,marksheet,scanner_copy,fatherName,dhruv pandey,,dhruv pandey,,False,False,1.0,12,0.95,8989
DOC-1C1A8AE5_scanner_copy,marksheet,scanner_copy,motherName,ananya pandey,,ananya pandey,,False,False,1.0,13,0.95,8989
DOC-1C1A8AE5_scanner_copy,marksheet,scanner_copy,dateOfBirth,1998-02-27,,1998-02-27,,False,False,1.0,10,0.95,8989
DOC-1C1A8AE5_scanner_copy,marksheet,scanner_copy,email,divya.pandey469@vtu.edu.in,,divya.pandey469@vtu.edu.in,,False,False,1.0,26,0.95,8989
DOC-1C1A8AE5_scanner_copy,marksheet,scanner_copy,phone,+91 9817613614,,+91 9817613614,,False,False,1.0,14,0.95,8989
DOC-1C1A8AE5_scanner_copy,marksheet,scanner_copy,bloodGroup,o+,,o+,,False,False,1.0,2,0.95,8989
DOC-1C1A8AE5_scanner_copy,marksheet,scanner_copy,universityName,Vivekananda Technical University,Vivekananda Technical University,vivekananda technical university,vivekananda technical university,True,True,0.0,0,0.95,8989
DOC-1C1A8AE5_scanner_copy,marksheet,scanner_copy,universityCode,Vivekananda Technical University,Vivekananda Technical University,vivekananda technical university,vivekananda technical university,True,True,0.0,0,0.95,8989
DOC-1C1A8AE5_scanner_copy,marksheet,scanner_copy,universityTagline,Excellence in Engineering and Research,,excellence in engineering and research,,False,False,1.0,38,0.95,8989
DOC-1C1A8AE5_scanner_copy,marksheet,scanner_copy,cgpa,8.08,8.08,8.08,8.08,True,True,0.0,0,0.95,8989
DOC-1C1A8AE5_scanner_copy,marksheet,scanner_copy,issueDate,2022-01-25,2022-01-25,2022-01-25,2022-01-25,True,True,0.0,0,0.95,8989
DOC-1C1A8AE5_scanner_copy,marksheet,scanner_copy,documentType,marksheet,,marksheet,,False,False,1.0,9,0.95,8989
DOC-1C1A8AE5_scanner_copy,marksheet,scanner_copy,subject[0].code,ME100,,me100,,False,False,1.0,5,0.95,8989
DOC-1C1A8AE5_scanner_copy,marksheet,scanner_copy,subject[0].grade,B+,,b+,,False,False,1.0,2,0.95,8989
DOC-1C1A8AE5_scanner_copy,marksheet,scanner_copy,subject[0].credits,3,,3,,False,False,1.0,1,0.95,8989
DOC-1C1A8AE5_scanner_copy,marksheet,scanner_copy,subject[1].code,CE201,,ce201,,False,False,1.0,5,0.95,8989
DOC-1C1A8AE5_scanner_copy,marksheet,scanner_copy,subject[1].grade,B+,,b+,,False,False,1.0,2,0.95,8989
DOC-1C1A8AE5_scanner_copy,marksheet,scanner_copy,subject[1].credits,4,,4,,False,False,1.0,1,0.95,8989
DOC-1C1A8AE5_scanner_copy,marksheet,scanner_copy,subject[2].code,HS101,,hs101,,False,False,1.0,5,0.95,8989
DOC-1C1A8AE5_scanner_copy,marksheet,scanner_copy,subject[2].grade,B,,b,,False,False,1.0,1,0.95,8989
DOC-1C1A8AE5_scanner_copy,marksheet,scanner_copy,subject[2].credits,2,,2,,False,False,1.0,1,0.95,8989
DOC-1C1A8AE5_scanner_copy,marksheet,scanner_copy,subject[3].code,ES101,,es101,,False,False,1.0,5,0.95,8989
DOC-1C1A8AE5_scanner_copy,marksheet,scanner_copy,subject[3].grade,B+,,b+,,False,False,1.0,2,0.95,8989
DOC-1C1A8AE5_scanner_copy,marksheet,scanner_copy,subject[3].credits,2,,2,,False,False,1.0,1,0.95,8989
DOC-1C1A8AE5_scanner_copy,marksheet,scanner_copy,subject[4].code,CE301,,ce301,,False,False,1.0,5,0.95,8989
DOC-1C1A8AE5_scanner_copy,marksheet,scanner_copy,subject[4].grade,B+,,b+,,False,False,1.0,2,0.95,8989
DOC-1C1A8AE5_scanner_copy,marksheet,scanner_copy,subject[4].credits,4,,4,,False,False,1.0,1,0.95,8989
DOC-1C1A8AE5_scanner_copy,marksheet,scanner_copy,subject[5].code,CE304,,ce304,,False,False,1.0,5,0.95,8989
DOC-1C1A8AE5_scanner_copy,marksheet,scanner_copy,subject[5].grade,A,,a,,False,False,1.0,1,0.95,8989
DOC-1C1A8AE5_scanner_copy,marksheet,scanner_copy,subject[5].credits,3,,3,,False,False,1.0,1,0.95,8989
DOC-1C1A8AE5_scanner_copy,marksheet,scanner_copy,subject[6].code,MA101,,ma101,,False,False,1.0,5,0.95,8989
DOC-1C1A8AE5_scanner_copy,marksheet,scanner_copy,subject[6].grade,B+,,b+,,False,False,1.0,2,0.95,8989
DOC-1C1A8AE5_scanner_copy,marksheet,scanner_copy,subject[6].credits,4,,4,,False,False,1.0,1,0.95,8989
DOC-1C1A8AE5_scanner_copy,marksheet,scanner_copy,subject[7].code,CE203,,ce203,,False,False,1.0,5,0.95,8989
DOC-1C1A8AE5_scanner_copy,marksheet,scanner_copy,subject[7].grade,B,,b,,False,False,1.0,1,0.95,8989
DOC-1C1A8AE5_scanner_copy,marksheet,scanner_copy,subject[7].credits,3,,3,,False,False,1.0,1,0.95,8989
DOC-1C1A8AE5_scanner_copy,marksheet,scanner_copy,subject[8].code,CE204,,ce204,,False,False,1.0,5,0.95,8989
DOC-1C1A8AE5_scanner_copy,marksheet,scanner_copy,subject[8].grade,B+,,b+,,False,False,1.0,2,0.95,8989
DOC-1C1A8AE5_scanner_copy,marksheet,scanner_copy,subject[8].credits,3,,3,,False,False,1.0,1,0.95,8989
DOC-1C1A8AE5_scanner_copy,marksheet,scanner_copy,subject[9].code,CE201,,ce201,,False,False,1.0,5,0.95,8989
DOC-1C1A8AE5_scanner_copy,marksheet,scanner_copy,subject[9].grade,B+,,b+,,False,False,1.0,2,0.95,8989
DOC-1C1A8AE5_scanner_copy,marksheet,scanner_copy,subject[9].credits,4,,4,,False,False,1.0,1,0.95,8989
DOC-1C1A8AE5_scanner_copy,marksheet,scanner_copy,subject[10].code,CE201,,ce201,,False,False,1.0,5,0.95,8989
DOC-1C1A8AE5_scanner_copy,marksheet,scanner_copy,subject[10].grade,B+,,b+,,False,False,1.0,2,0.95,8989
DOC-1C1A8AE5_scanner_copy,marksheet,scanner_copy,subject[10].credits,4,,4,,False,False,1.0,1,0.95,8989
DOC-1C1A8AE5_scanner_copy,marksheet,scanner_copy,subject[11].code,CE204,,ce204,,False,False,1.0,5,0.95,8989
DOC-1C1A8AE5_scanner_copy,marksheet,scanner_copy,subject[11].grade,B+,,b+,,False,False,1.0,2,0.95,8989
DOC-1C1A8AE5_scanner_copy,marksheet,scanner_copy,subject[11].credits,3,,3,,False,False,1.0,1,0.95,8989
DOC-1C1A8AE5_scanner_copy,marksheet,scanner_copy,subject[12].code,ES101,,es101,,False,False,1.0,5,0.95,8989
DOC-1C1A8AE5_scanner_copy,marksheet,scanner_copy,subject[12].grade,B+,,b+,,False,False,1.0,2,0.95,8989
DOC-1C1A8AE5_scanner_copy,marksheet,scanner_copy,subject[12].credits,2,,2,,False,False,1.0,1,0.95,8989
DOC-1C1A8AE5_scanner_copy,marksheet,scanner_copy,subject[13].code,CH101,,ch101,,False,False,1.0,5,0.95,8989
DOC-1C1A8AE5_scanner_copy,marksheet,scanner_copy,subject[13].grade,B+,,b+,,False,False,1.0,2,0.95,8989
DOC-1C1A8AE5_scanner_copy,marksheet,scanner_copy,subject[13].credits,3,,3,,False,False,1.0,1,0.95,8989
DOC-1C1A8AE5_scanner_copy,marksheet,scanner_copy,subject[14].code,CE202,,ce202,,False,False,1.0,5,0.95,8989
DOC-1C1A8AE5_scanner_copy,marksheet,scanner_copy,subject[14].grade,B+,,b+,,False,False,1.0,2,0.95,8989
DOC-1C1A8AE5_scanner_copy,marksheet,scanner_copy,subject[14].credits,3,,3,,False,False,1.0,1,0.95,8989
DOC-1C1A8AE5_scanner_copy,marksheet,scanner_copy,subject[15].code,MA102,,ma102,,False,False,1.0,5,0.95,8989
DOC-1C1A8AE5_scanner_copy,marksheet,scanner_copy,subject[15].grade,A+,,a+,,False,False,1.0,2,0.95,8989
DOC-1C1A8AE5_scanner_copy,marksheet,scanner_copy,subject[15].credits,4,,4,,False,False,1.0,1,0.95,8989
DOC-1C1A8AE5_scanner_copy,marksheet,scanner_copy,subject[16].code,HS101,,hs101,,False,False,1.0,5,0.95,8989
DOC-1C1A8AE5_scanner_copy,marksheet,scanner_copy,subject[16].grade,A+,,a+,,False,False,1.0,2,0.95,8989
DOC-1C1A8AE5_scanner_copy,marksheet,scanner_copy,subject[16].credits,2,,2,,False,False,1.0,1,0.95,8989
DOC-1C1A8AE5_scanner_copy,marksheet,scanner_copy,subject[17].code,CE301,,ce301,,False,False,1.0,5,0.95,8989
DOC-1C1A8AE5_scanner_copy,marksheet,scanner_copy,subject[17].grade,O,,o,,False,False,1.0,1,0.95,8989
DOC-1C1A8AE5_scanner_copy,marksheet,scanner_copy,subject[17].credits,4,,4,,False,False,1.0,1,0.95,8989
DOC-1C1A8AE5_scanner_copy,marksheet,scanner_copy,subject[18].code,PH101,,ph101,,False,False,1.0,5,0.95,8989
DOC-1C1A8AE5_scanner_copy,marksheet,scanner_copy,subject[18].grade,A+,,a+,,False,False,1.0,2,0.95,8989
DOC-1C1A8AE5_scanner_copy,marksheet,scanner_copy,subject[18].credits,3,,3,,False,False,1.0,1,0.95,8989
DOC-1C1A8AE5_scanner_copy,marksheet,scanner_copy,subject[19].code,MA101,,ma101,,False,False,1.0,5,0.95,8989
